movies id,title,year,rating,genre,movie_age,age_group,age_New,age_Modern,age_Classic
737433,Bole Chudiyan,2023.0,0.0,Drama,2.0,New,True,False,False
690480,Little Baby,2023.0,0.0,Drama,2.0,New,True,False,False
673369,Muqaddar,1978.0,0.0,Drama,47.0,Classic,False,False,True
587432,Naya Daur,1975.0,0.0,Drama,50.0,Classic,False,False,True
557187,Do Matwale,1991.0,0.0,Drama,34.0,Classic,False,False,True
553113,Kuch Khoyi Khoyi Baatein,2023.0,0.0,Drama,2.0,New,True,False,False
509698,Bachpan,1970.0,0.0,Drama,55.0,Classic,False,False,True
499241,Karm Yodha,1992.0,0.0,Drama,33.0,Classic,False,False,True
463318,Jawaani,1984.0,0.0,Drama,41.0,Classic,False,False,True
410241,Bin Phere Hum Tere,1979.0,0.0,Drama,46.0,Classic,False,False,True
309147,Jiyo To Aise Jiyo,1981.0,0.0,Drama,44.0,Classic,False,False,True
306076,Haisiyat,1984.0,0.0,Drama,41.0,Classic,False,False,True
304676,Veeru Dada,1990.0,0.0,Drama,35.0,Classic,False,False,True
273111,The Light of the World,1931.0,0.0,Drama,94.0,Classic,False,False,True
82678,Cycle Kick,2011.0,7.0,Drama,14.0,Modern,False,True,False
215335,Raja Ki Ayegi Baraat,1997.0,6.0,Drama,28.0,Classic,False,False,True
671626,Ouch,2016.0,4.8,Drama,9.0,Modern,False,True,False
300717,Aakraman,1975.0,4.0,Drama,50.0,Classic,False,False,True
487392,Dhoop,2003.0,4.0,Drama,22.0,Classic,False,False,True
609244,Anu Menon: Wonder Menon,2019.0,6.0,Drama,6.0,Modern,False,True,False
1209220,Two Zero One Four,2024.0,0.0,Drama,1.0,New,True,False,False
1045194,Lights! Camera! Murder!,2021.0,8.0,Drama,4.0,New,True,False,False
158397,?: A Question Mark,2012.0,5.4,Drama,13.0,Modern,False,True,False
468255,Raag Desh,2017.0,7.7,Drama,8.0,Modern,False,True,False
1187058,Munjhya,2024.0,0.0,Drama,1.0,New,True,False,False
307609,Prince,1969.0,5.0,Drama,56.0,Classic,False,False,True
571273,Ishqeria,2018.0,5.3,Drama,7.0,Modern,False,True,False
97335,Bullet,1976.0,4.0,Drama,49.0,Classic,False,False,True
943443,Ribbons for Peace,1998.0,0.0,Drama,27.0,Classic,False,False,True
81267,Corrode,2011.0,0.0,Drama,14.0,Modern,False,True,False
318560,Do Ankhen Barah Hath,1997.0,0.0,Drama,28.0,Classic,False,False,True
213183,Talash,1969.0,0.0,Drama,56.0,Classic,False,False,True
128567,Jaadugar,1989.0,3.8,Drama,36.0,Classic,False,False,True
66649,Teen Thay Bhai,2011.0,3.7,Drama,14.0,Modern,False,True,False
79407,Loot,2011.0,4.8,Drama,14.0,Modern,False,True,False
787538,Maarrich,2022.0,10.0,Drama,3.0,New,True,False,False
879568,The Desire: A Journey of a Woman,2011.0,0.0,Drama,14.0,Modern,False,True,False
509516,Khushiyaan,2011.0,7.5,Drama,14.0,Modern,False,True,False
456558,Dear Maya,2017.0,6.5,Drama,8.0,Modern,False,True,False
1117948,Money Back Guarantee,2014.0,0.0,Drama,11.0,Modern,False,True,False
955664,Jaspreet Singh: Koi Load Nahi,2022.0,5.7,Drama,3.0,New,True,False,False
627964,Apne Dam Par,1996.0,0.0,Drama,29.0,Classic,False,False,True
1083590,Auron Mein Kahan Dum Tha,2024.0,0.0,Drama,1.0,New,True,False,False
183586,Katha,1983.0,6.0,Drama,42.0,Classic,False,False,True
547026,FryDay,2018.0,6.5,Drama,7.0,Modern,False,True,False
128772,Siddheshwari,1990.0,5.8,Action,35.0,Classic,False,False,True
580371,Hotel Milan,2018.0,2.0,Drama,7.0,Modern,False,True,False
304569,Deewaangee,1976.0,0.0,Drama,49.0,Classic,False,False,True
682893,Moksh To Maya,2019.0,5.0,Drama,6.0,Modern,False,True,False
539009,Teesra Kaun?,1994.0,7.5,Drama,31.0,Classic,False,False,True
484914,Ram Ratan,2017.0,6.0,Drama,8.0,Modern,False,True,False
312007,Hum Do Hamare Do,1984.0,0.0,Drama,41.0,Classic,False,False,True
305339,Raavan,1984.0,0.0,Drama,41.0,Classic,False,False,True
896590,Amba,1990.0,0.0,Drama,35.0,Classic,False,False,True
634134,Chupp,1997.0,5.7,Drama,28.0,Classic,False,False,True
143953,The Light of Asia,1925.0,6.3,Drama,100.0,Classic,False,False,True
580640,2016 the End,2017.0,7.5,Drama,8.0,Modern,False,True,False
170645,Hera Pheri,1976.0,5.9,Drama,49.0,Classic,False,False,True
786561,Aasmaan Se Gira,1992.0,0.0,Drama,33.0,Classic,False,False,True
539942,Tikli and Laxmi Bomb,2017.0,8.4,Drama,8.0,Modern,False,True,False
1010385,Siya,2022.0,6.5,Drama,3.0,New,True,False,False
241156,Kudrat Ka Kanoon,1987.0,10.0,Drama,38.0,Classic,False,False,True
65951,Kucch Luv Jaisaa,2011.0,4.9,Drama,14.0,Modern,False,True,False
325555,Loafer,1996.0,4.3,Drama,29.0,Classic,False,False,True
270567,Children of War,2014.0,4.7,Action,11.0,Modern,False,True,False
306134,Ayee Milan Ki Bela,1964.0,6.0,Drama,61.0,Classic,False,False,True
451007,Blue Mountains,2017.0,4.3,Drama,8.0,Modern,False,True,False
159630,Holi,1984.0,5.8,Drama,41.0,Classic,False,False,True
618996,Salaakhen,1998.0,6.0,Drama,27.0,Classic,False,False,True
306148,Dil Ne Pukara,1967.0,7.0,Drama,58.0,Classic,False,False,True
301087,Woh Tera Naam Tha,2003.0,7.5,Drama,22.0,Classic,False,False,True
244320,Chor Chor Super Chor,2013.0,8.0,Drama,12.0,Modern,False,True,False
272222,Kudiyon Ka hai Zamaana,2006.0,0.0,Drama,19.0,Modern,False,True,False
173720,Junoon,1978.0,5.2,Drama,47.0,Classic,False,False,True
750494,Lata,2020.0,5.2,Drama,5.0,New,True,False,False
308304,Sachaai,1969.0,0.0,Drama,56.0,Classic,False,False,True
345986,Johar Mehmood in Hong Kong,1971.0,9.0,Drama,54.0,Classic,False,False,True
264186,Dekh Tamasha Dekh,2014.0,6.3,Drama,11.0,Modern,False,True,False
496038,Chhuri,2017.0,6.0,Drama,8.0,Modern,False,True,False
552097,Naukri,1978.0,5.0,Drama,47.0,Classic,False,False,True
509702,Ujala Hi Ujala,1974.0,0.0,Drama,51.0,Classic,False,False,True
568215,Meri Lalkaar,1990.0,0.0,Drama,35.0,Classic,False,False,True
988988,Judaa Hoke Bhi,2022.0,7.0,Drama,3.0,New,True,False,False
633223,Shubh Kaamna,1983.0,0.0,Drama,42.0,Classic,False,False,True
912013,Rakta Bandhan,1984.0,0.0,Drama,41.0,Classic,False,False,True
860526,Gunahon Ka Faisla,1988.0,0.0,Drama,37.0,Classic,False,False,True
806516,1232 KMs,2021.0,8.8,Drama,4.0,New,True,False,False
209927,Saaz,1997.0,1.0,Drama,28.0,Classic,False,False,True
154027,Future to Bright Hai Ji,2012.0,7.0,Drama,13.0,Modern,False,True,False
88867,Ru-Ba-Ru: For Now & Forever,2008.0,6.5,Drama,17.0,Modern,False,True,False
1073074,Mystery of Tattoo,2023.0,0.0,Drama,2.0,New,True,False,False
408817,Barefoot to Goa,2015.0,5.0,Drama,10.0,Modern,False,True,False
302705,Aaj Ka Goonda Raaj,1992.0,2.5,Drama,33.0,Classic,False,False,True
20299,Go,2007.0,7.0,Drama,18.0,Modern,False,True,False
356773,Miss Tanakpur Haazir Ho,2015.0,6.0,Drama,10.0,Modern,False,True,False
636952,Waaris,1988.0,10.0,Drama,37.0,Classic,False,False,True
25020,Chori Chori,2003.0,6.3,Drama,22.0,Classic,False,False,True
1063371,Nocturnal Burger,2023.0,0.0,Drama,2.0,New,True,False,False
424248,Death of Kamla,1989.0,8.0,Drama,36.0,Classic,False,False,True
96158,Chala Murari Hero Banne,1977.0,0.0,Drama,48.0,Classic,False,False,True
1184551,Berlin,2023.0,0.0,Drama,2.0,New,True,False,False
604062,Azaad Desh Ke Gulam,1990.0,7.0,Drama,35.0,Classic,False,False,True
324971,Khud-Daar,1982.0,7.0,Drama,43.0,Classic,False,False,True
859670,12x12 Untitled,2021.0,0.0,Drama,4.0,New,True,False,False
535372,Angrezi Mein Kehte Hain,2018.0,5.9,Drama,7.0,Modern,False,True,False
302939,Eena Meena Deeka,1994.0,6.5,Drama,31.0,Classic,False,False,True
1208588,Kadhale Kadhale,2024.0,0.0,Drama,1.0,New,True,False,False
349178,Say Yes to Love,2012.0,0.0,Romance,13.0,Modern,False,True,False
326226,AK 47,2004.0,5.0,Drama,21.0,Classic,False,False,True
866301,Stand-Up Shorts,2021.0,5.0,Drama,4.0,New,True,False,False
361911,Yaara Silly Silly,2015.0,6.0,Drama,10.0,Modern,False,True,False
196312,Hum Hai Raahi CAR Ke,2013.0,7.5,Drama,12.0,Modern,False,True,False
809477,Jaaneman,1976.0,0.0,Drama,49.0,Classic,False,False,True
555476,Jio Pagla,2017.0,6.5,Drama,8.0,Modern,False,True,False
274686,Asmaan Se Ooncha,1989.0,3.0,Drama,36.0,Classic,False,False,True
670643,Param Dharam,1987.0,10.0,Drama,38.0,Classic,False,False,True
462352,Deha,2007.0,7.2,Drama,18.0,Modern,False,True,False
916355,Ustadon Ke Ustad,1998.0,10.0,Drama,27.0,Classic,False,False,True
671539,Happy Hardy And Heer,2020.0,2.0,Drama,5.0,New,True,False,False
168117,Gangoobai,2013.0,7.5,Drama,12.0,Modern,False,True,False
414109,Toba Tek Singh,2018.0,7.0,Drama,7.0,Modern,False,True,False
1218602,Sarzameen,2023.0,0.0,Drama,2.0,New,True,False,False
403513,Missing on a Weekend,2016.0,6.0,Drama,9.0,Modern,False,True,False
138896,Gambler,1995.0,7.4,Drama,30.0,Classic,False,False,True
85776,Jo Hum Chahein,2011.0,2.0,Drama,14.0,Modern,False,True,False
1186128,Rat in the Kitchen,2023.0,8.0,Drama,2.0,New,True,False,False
55274,Prem Kaa Game,2010.0,0.0,Drama,15.0,Modern,False,True,False
619078,Apradhi,1992.0,6.0,Drama,33.0,Classic,False,False,True
386449,Ittefaq,2001.0,0.0,Drama,24.0,Classic,False,False,True
482900,Zoo,2018.0,7.0,Drama,7.0,Modern,False,True,False
435203,Team: The Force,2009.0,4.5,Drama,16.0,Modern,False,True,False
164284,Anand Math,1952.0,6.5,Drama,73.0,Classic,False,False,True
54510,Gunga Jumna,1961.0,5.5,Drama,64.0,Classic,False,False,True
32974,A One Night Stand,2009.0,6.0,Drama,16.0,Modern,False,True,False
446688,Jo Bole So Nihaal,2005.0,3.0,Drama,20.0,Modern,False,True,False
922194,I Am Zero,2019.0,0.0,Drama,6.0,Modern,False,True,False
